8838,I need all informations about the Haiti earthquake from January 13 to this day . thanks,None,N/A
8920,I 'm in Thomazeau I do n't have food is they forget us in that zone we 're hardly hungry,Food,need
1678,"i have a problem , becaue i ca n't find food to eat and my phone card is finished i ca nt call family abroard .",Food,need
4635,Where are they doing the food distribution because I have n't received anything ?,Food,need
6586,Please help me find some information until I can sudscribe to this service so I can get some information .,None,N/A
8137,they gave me some tablets which can treat water . I have no enough instructions for use it very well . please !,Water,need
4685,"In my area in Carrefour Feuille , Ave Magloire Ambroise , we did not find any help yet . Please let people know .",Food,need
3667,"I have problems , do n't mess with me , I am hungry call me to tell me what you 'll give to me .",Food,need
7569,WE NEED HELP TP START PLANTING FOOD TO FEED EVERYONE,Food,need
1468,they say there will be a huge aftershock tonight bigger than the first earthquake i need to know if it 's true . we 're suffering a lot me my wife and kids .,Medical,need
633,Graphic Designer - IT professional .,None,N/A
7135,"Toothache , ciamoon orange and fine salt can help",None,N/A
3346,".. . elp . They need your help ASAP . So you should think about giving them lodging , food , clothes , . ..",Food,need
6032,We did not receive either food or tents !,Food,need
14203,kot addu medicines are most crucial requirement than food .,Medical,need
9749,We need food distributions in Larat kadet ( Tomazo ),Food,need
789,We need medicine for Hypertension and tampons / pads and medicine for thee baby too .,Medical,need
7779,I am a 4th year agriculture student . I live at Lalue 233,None,N/A
591,"Simple location : Name of place , street and number , town .",None,N/A
9712,What they plan for this country ?,None,N/A
2912,University of Saint Gerard in carrefour feuilles there are people under the rubles that are still alive .,Medical,need
9328,"United nation see what you can do for us because we do n't find anything , we have some people sick , here what we need : medicine , covers , our house is broke down . Claude felix ask that .",Medical,need
7782,"Good evening persons in charge , we still have not recieved any emergency aide at Labelaire , fontamara 43",Medical,need
8740,why they do n't tell me : come to take a visa ? i am living in the bad country . i do n't find food how i am going at the toilet ?,Food,need
4009,Please circulate this message to the authorities for me . Please send food for the victims who sought refuge in St. Mark .,Food,need
3878,NOTES : Personal opinion . Not an emergency .,None,N/A
4375,"Hello , will you please help me with a tent because it 's raining ..",Medical,need
6639,I have no food . I 'm dying of hunger .,Food,need
5728,WE CONGRATULATE RADIO SIGNAL FM FOR THE GOOD WORK,None,N/A
10314,do not make me die of hungry please .,Food,need
2739,I have 2 people who are alive under some rubble . I do not know what to do . We live in Carrefour across the street from the local reeducation centre,Medical,need
8906,do I have the typho - malaria fever that this that I must make ?,Medical,need
6801,We need help . And we are located near the Ophtamology hospital of Milot,Medical,need
5933,"In Bainet , the people need medication because there are diarrhea and vomiting outbreaks in the community-",Medical,need
8788,"HERE ARE WHAT I'M ASKING FOR : TENT , SHELTER , FOOD AND ORTHER THINGS .",Food,need
9457,"How we can help my camp ? We need mobil clinical , because we have pregnant women with child who need care .",Medical,need
308,"i need water , 27 bertin street , Carrefour",Water,need
2472,I live in Croix des Bouquets . I need food and shelter to survive,Food,need
11102,"I need two sheets , pilow , ice , akasan , bag of water",Water,need
4891,"in front of a store in Leogane at carrefour Du fort they selling the rice they suppose to distrubuted to the victim of the earthquake , many bags of rice are still in front of this store , they deserve to be arrested",Food,need
4107,"Here in Ti Goave we do not agree with the way the American are distributing the food . They treat us like dogs , throwing the food on the floor because we are miserable ..",Food,need
9156,"Zachari7:1 - 14 , Zahari8:9 - 13 , 2 rois13:14 . Subject turn one 's back to the sin and God will bless you .",None,N/A
10284,I 'm very hungry please help me That God bless you .,Food,need
3223,You sent too many messages to me . Thanks alot . Send other people too,None,N/A
4998,we are hungra please help us now otherwise we die,Food,need
73,"For your information , There are people that are found in the rubbles of the School of Trinite , ( L'Ecole Sainte Trinite ) in Jacmel . Cookies brought to them by Colombian dogs are keeping them alive .",Medical,need
787,"Asking for Water , Food and Tents",Food,need
6589,"My friends , the population of Delmas 4 is starving . Do something for us , tell us where we can get a coupon to get food .",Food,need
1922,When is american airlines resuming its flights,None,N/A
4614,When there will be commercial flight,None,N/A
7825,"Hi , I know teaching children kindergarten give me a job please .",None,N/A
2394,"and all the aid other nations sent , you hid 2 trucks of rice gang of thieves",Food,need
280,I come back and nothing is the same my clothes are not there for me to put on,None,N/A
9840,Hello Ben I had no monney since this morning I had stray to call you but I had some bread on the table Ihad have Samara on you back .,None,N/A
7323,"Please , when purples could go back to school in Haiti ? thanks !",None,N/A
448,I do n't know the address at all because I just came from Jeremie,None,N/A
8065,"We need electricity in leogane , because if there 's it we take our pleasure . Please think for us .",Energy,need
2271,I never find answers to the questions i asked,None,N/A
9578,please does not give the haitians to rebuild the country they are not able even to separate the assistance how they will rebuild the country if there is 10 foreign ones it is necessary that there is a single haitians,Energy,need
1961,"We in Bouchereau , the Valley of Jacmel . All the families are slpeeping in the yard , We are cold . We need tents and medication",Medical,need
2165,"Borther sister , niece and nephew courage in this time . hang in there do nt give up",None,N/A
7560,WHERE CAN WE GET THE RED CROSS CARD ?,Medical,need
14596,"Taluka KN Shah , District Dadu is heavily affected by the flood",Energy,need
5562,We need help in Milot . We have no more food . People are starving to death .,Food,need
5327,NOTES : wanting info on schools opening,None,N/A
261,"Hygienic . .. , mobile toilets , batteries , generators , DLO ? toiletries , clothes , linens , underwear . .. 289 women , 181 men",Medical,need
4974,Good evening . Thank you for the food but they have not sent enough for us at Rue Bolosse 4eme . We have already exhausted our supply of food . Will you please send us more ?,Food,need
4007,"My wife is pregnant , she was hit by a block on Jan 12th , she went to the hospital and they said the baby has been moved . She 's at the hospital called St. Therese Miragwan , he does n't have any money to get her",Medical,need
4722,i 'm a victim i did n't get any of the food they were giving out because they have n't come to my area and things are critical for me,Food,need
9391,What can i do for people that has diarrhoea .,Medical,need
204,I am in Liancourt a province in the artibonit . we have recieved alot of victimes from pap . in different condition . some are very serious some are not . pleas send help for these people .,Medical,need
3330,the people really need food . what should they do . .. .. incomplet,Food,need
143,City that i 'm near is Port - au Prince for me ' m at Titanyen,None,N/A
4944,it was great to have people vaccinated at silvio cator ctr but it is very smelly there it need to be desinfected .,Medical,need
8033,"Good evening , How are you ? Please , Excuse me . Good night , baby .",None,N/A
4714,"Where can we receive food distribution cards to receive food , because we have not yet gotten any food .",Food,need
1191,"We are in Leogane in the part at point of the river , at this moment we ca n't get anything . . not even a little water we can ' find . .. the water get dirty after every aftershock .",Water,need
8001,"I am hungry , I do n't have food to eat , I do n't have house I do n't have clothes I count on you thank you so much",Food,need
5006,"Hello . Can you give me information about the distribution of food , the opening of schools , and the reconstruction of our Haiti ?",Food,need
4931,".. find a little help . Today makes 22 days since the people in Guiton were victims and we have had no aid . How do you feel , since you have n't helped us after all this time ?",Medical,need
875,There is no food distribution in the area where i live ?,Food,need
5587,"On Dumas we are hungry - in the Croix des Bouquets area - come , we are waiting for you .",Food,need
2674,Where can I find someone selling cooked food ?,None,N/A
4892,This is a message to ask where I can go to a hospital,Medical,need
3515,"Food is getting very costly in PAP following the earthquake . Rice is now 250 gourdes a measuree it was 200 gourdes before . Corn is 125 gourdes , compared to 100 gourdes",Food,need
8089,"I 'm hungry , I do n't have food to eat , I do n't have home , clothes , I count on your supports and help , thank you so much .",Food,need
3060,we need portable water we are located in Delmas 30 where can we go for urgent help,Water,need
8377,Please every body i would like to know what 's happen in the country because we do n't have electricity for making news .,Energy,need
2643,"It 's not the helicopters that keep making noise in our ears all the time every day that matter to us , it 's food and security",Food,need
1885,I m a victim who lost everything . I m in Haitel 's courtyard in Bois Verna with a lot of people . We need water,Water,need
10044,Is the aimmigration office functioning ?,None,N/A
1531,"We are the people of Gran gwav , we are asking for all authorities for alimentary aid ( food ) we invite them so that they can do a census because everyone is a victim .",Food,need
8391,every day I us 55 gourdes for the sevice phone DIGICEL and this company never say nothing and then I see this promotion,None,N/A
9826,"Great , could I know some vacant posts in the businesses or other ?",None,N/A
1310,"My wife is pregnant and suffering , I have a 16 month old son",Medical,need
9448,Good afternoon you do nt know if there 's some scholarship please .,None,N/A
4853,we 're in Grand Savanne and we have food problems,Food,need
2999,purified water . we leave at croix - des - bouquets ( Meyer entrue 2Rigaud ) just next 2the pshychiatry center .,Water,need
6376,organisation union SARAZIN U.P.S I NEED TO REGISTER,None,N/A
8246,where can i find the public health aquatable distribution just to distribute some in my camp that i manage .,Medical,need
3139,"We are dying of hunger at Azil Communal , near Pace La Paix . We do n't have tents . Thank you .",Food,need
2640,I 'm starving . I have no food and nothing else .,Food,need
5394,"We are located in the first section of PetitBois , commune of Croix des Bouquets , we are in needs of food , tents in Dume , waiting for your help .",Food,need
5714,Good morning we live in the 12th section of Leyogane . We have seen no aid yet . The biggest problem is that we have a young woman that is going to give birth this month and she has no shelter to deliver in .,Medical,need
8519,"Water to drink , Please tell us how to pray because we nearly lose belief . Our pray is never arrive to Lord , in the sky . answer for me please .",Water,need
1315,I am a journalist . I have a cold . Who said the earthquake was a magnitude of 8 ? Is this true ? Can I share this message with the world on the radio ?,Medical,need
4437,I say thank you because I see that you understand what I said . I see an helicopter carrying medical supplies . We also need psychologists ..,Medical,need
8323,A lot of expect identified the house in the metropolitan zone to see which one need repair or to break .,None,N/A
3613,many thanks for all these messages . I hope you are always continuing to give us good advice,None,N/A
4308,"We need sheltery we 're in the street , sleeping outside . Please .",Medical,need
4653,"I 'm a survivor , I have not had anything to eat , because when you are distributing food , you do n't get to those who leaves in the mountains .",Food,need
6103,What advice do you have to care for traumatized people ?,Medical,need
1107,"We , the inhabitants of the zone of Bel - air , especially Docteur Aubry street between Macajoux street and the Rue ( street ) of Cesars are in a pitiful state . We have ( truncated ) . .. PLEASE WILL SOMEONE WITH A BETTER HANDLE ON PAP GEOGRAPHY CHECK THIS . I AM NOT SURE MY COORDS ARE RIGHT .",Water,need
5055,i am hungry and i have no one,Food,need
5053,information for work in the country,None,N/A
6558,What should I do so I can find work ?,None,N/A
4806,PLEASE IS IT POSSIBLE TO DO MY PASSPORT,None,N/A
2106,"we need food , tents , and other things also .",Food,need
5642,I would like to have the last message from 4636 .,None,N/A
2976,"We have problems , I do nt have a mother or father , my house is destroyed . I do n't have anyone , some neighbors have given a little food , I have nothing",Food,need
1769,"Hello , think about me and if you can help in the sense that my business crashed , my house crashed and I did n't save anything at all so I am in the street , I am hungry , what can I do ?",Food,need
2317,.. . between them an 8 year old adolescent with a broken leg .,Medical,need
6263,"In my area , there is no food distribution . We did not receive any aid .",Food,need
5842,"Is it true that the Brezil 's president said that he would build 150,000 houses in haiti ?",None,N/A
3417,May God bless you all for your help,None,N/A
8764,i am afraid of the earthquake he passed this morning at 1hour . I 'm exhausted,Medical,need
8010,"Since after this earthquake I was feelingfaint , I ca n't to eat , i ca n't to sleep in my hourse at port - au - prince .",Food,need
1926,"we need tents and food before the rain falls . I count on you . Please , please !",Food,need
1098,we need water . we are dehydrated .,Water,need
6030,What do we do to avoid an epidemic ?,Medical,need
5583,"I ASK THE AUTHORITIES TO HELP US PEOPLE IN DUFOUR NEXT TO MIRAGOANE , WE NEED FOOD , THE KIDS ARE HUNGRY",Food,need
1295,"I live behind the Christ Roi church in Merely Street , we need water , and tents .",Water,need
10522,"Great I am nesly please tell me whether it is true that a volcano in Saut - d'Eau , and I want to know whether the election is effectively true , if yes when he is doing",Medical,need
5325,I am a medical student . I 'd like to get a job helping the sick .,Medical,need
4017,They 're not in the hospital anymore please tell me where they are,None,N/A
5668,"We need an organization in Leogane , the i area it is an emergency we need help for 800 families , and a doctor for the children .",Medical,need
5900,Yesterday night I slept squatting . The ground was wet,Medical,need
47,"We want you to know that Carrefour need help , we starving to death .",Food,need
8220,I'M A VICTIM AND I'M SICK . I DON'T HAVE TENT TO SLEEP AND I'M ON THE STREET WITH A COUGH.WHAT COULD YOU DO IN MY CASE .,Medical,need
13973,"Flood ruined our village Kachipul , our crops , our home , and our business , all is destroyed but government did not provide any help . They did not give the Watan Card to me and my father",Energy,need
6633,I want to be enrolled in this program,None,N/A
8282,"LID , working in the town hall for foward all AQUINOIS even we have no posibility but we are going to do our best with clealy for all people undestand what we are realize .",None,N/A
5823,The Minister of health told everyone who 's taking prescription for aids can go to the same place or can have someone get it for them .,Medical,need
5511,"HELP IN ISLAND OF GONAVE WE DONT HAVE FOOD TENS , NOTHING",Food,need
5550,NOTES : Asking about public universities opening,None,N/A
810,Intersection / crossroad of PALOMA need water and food please,Food,need
7429,THIS PLACE DONT GAT ANY HELP WE NEED FOOD TENTS ETC,Food,need
8621,I need a tente //    / / // @ @    @ to sleep happy .. I sleep too much in the well stars,None,N/A
2416,"I need identification to go and get aid such as water , tents , because everyone is a victim , because they are choosing the areas and the people to give help to",Water,need
4492,"If I need a job in the NGOs or the government , what should I do ?",None,N/A
4208,"The people act like this , cause they are hungry . In the case of the government will start thinking about us then we can project an other picture more human .",Food,need
8189,we hope that other people going to have this message because people still can not drink water cause the water is contamined,Water,need
6125,Thank you for the message i believe you are thinking of me and i am praying for you .,None,N/A
2347,I do n't understand what the message is saying . Please tell me what it says . Thank you,None,N/A
5341,"THERE IS A MISTAKE IN THE FOOD DISTRIBUTION , SOME PEOPLE GIVE CARDS TO ONLY TO PEOPLE THEY KNOW .. ! ! I HAVE TO BEG OTHER PEOPLE SO THEY CAN EAT , IT 'S NOT FAIR .",Food,need
3899,"Pass this message for me to the authorities , we need food for the victims who took refuge in St - MArc",Food,need
1750,"Hello i would like to know if , even if you are not injured , can you go to the hospital for pounding heart .",Medical,need
10193,what hospital is on for someone Emens tonight .,Medical,need
9119,Your voice is sweet like a morning kiss .,None,N/A
2399,"I give thanks to God , bu my friends I have problems , Haitians have problems . I 'm on the road in Cap Haitien and I do n't even have water to drink",Water,need
10143,Since the earthquake i am starving please help me to safe my self .,Food,need
6575,"to the people in charge , we are at the 9th district of Leogane , we are dying of hunger , and we need shelter",Food,need
4752,Please could you tell me where I can get the card to get food that they are giving out ?,Food,need
7026,"brings the food Beudet 2 , we 're exhausted I beg you",Food,need
3141,we never ate . Send us some rice so that we do n't die of hunger .,Food,need
10194,Send me some informations please .,None,N/A
391,We have the internet at the Internet Cafe by Ti Place Cazeaux,None,N/A
8772,Writing us for to mention the date which we will have food .,Food,need
1946,Please send help to the people of St. Mark . they are hungry . they ca n't recieve wire transfers and the bank are closed .,Food,need
3760,"We need food and juice in the Peguy - Ville area , Impasse Erice ( Tomorrow ) . Shalom ! Let 's live !",Food,need
7692,Thank 's for all the enformations you send to me . Please keep continue sending . Beacause that 's help me tank you .,None,N/A
4878,WE NEED A DOCTOR IN ARCAHAIE WHERE ARE THEY ?,Medical,need
202,? ? port au prince ? ? and food . they need goverment aid and international aid thak you . god bless haiti,Food,need
10475,"Hi ! please I need Information about job , I 've four children , I'm jobless , my husband is a driver but he does not have his own truck , please help me ! tell me where I must go or to call just to find a job , just to give a little relief with the children . thanks",None,N/A
5901,Can you remind me of the Government Jobs Site ? I need to apply for some jobs .,None,N/A
3216,send me some food please i m dying,Food,need
11095,Good morning could you give me some information about 4636 please .,None,N/A
3160,If i do nt find food what am i suppose to do to give my baby breast milk,Food,need
14308,I belong to basti hamed PUR tehsil and district RAHIM YAR KHAN PUNJAB PAKISTAN i am private matric student i am in gulberg 3 lahore,None,N/A
1836,Message received . Message received . Message received .,None,N/A
3522,I 'm dying . Going without food 3 days .,Food,need
7555,what information that have about the water people drink ?,Water,need
10726,NOTES : this message does n't concern my job,None,N/A
10469,we do n't have water in delma camp .,Water,need
6576,"Hello , I would like to register for that organization .",None,N/A
7962,"MY MOTHER IS 76 SHE IS DIABETIC , SHE NEED HELP AND MEDICATIONS",Medical,need
6402,"I 'm a computer technician , for example I fix laptops well . I 'd like an enterprise to hire me please",None,N/A
10029,I would like to know if the faculties will open .,None,N/A
7616,"tell united nation for me they'nt rape me , so they abuse me.in that situation tell them that if they can help me to survive because I 'm hungry , I need food .",Food,need
5410,WE ARE IN DELMAS 33 IN PREDAYE WE NEED FOOD TENTS CARE FOR ALL,Food,need
5806,"We , the people from Route Des Dalles extended , we would like to ask the EDH ( Electricity of Haiti ) to do something for us , because we are in a blackout ( power surge ) . ( The electrical Post # is DAS 052 )",Energy,need
4726,How will the food distribution take place ?,Food,need
7443,"I am at Arcahaie , I do n't find either food or shelter .",Food,need
2010,"I would like to ask everyone who has hope , who are still alive today , to not eat alone .",Food,need
4024,"People on top of Dekayete . Please help the babies , they are sick and need help please",Medical,need
6873,I want to enroll in this messagery services,None,N/A
11166,Good evening!Could you refer me to the Minister of Foreign Affairs .,None,N/A
5426,You need to give electricity in Petion - ville now .,Energy,need
8322,Where I can go if I need to make a passport,None,N/A
6293,"Smile , every time you want to get mad ! Learn to tolerate , every time you want to be to strict ! Give every time you have enough ! Do n't give up , every time you feel like letting go ! Pray , every time ! ( all the time ) !",None,N/A
2897,"I am a victim , I am from Petit Goave . I need 1 tent , I have 4 people with me , no more house , sleeping in the streets , We are hungry , all the family is hungry . ...",Food,need
9030,I would like to know all last information concerning the country so that I know this I can make .,None,N/A
6843,I want to have all new info regarding employment,None,N/A
6187,I SLEEP OUTSIDE WITH MY FRIENDS WE NEED TENTS AND FOOD,Food,need
513,EYA WE ARE ASKING URGENT CARE FOR THE ELDERLY .,Medical,need
14588,"Sufficient food , accommodation and medical facility available in Sukkur for",Food,need
2902,"Leogane , 9th section we need food",Food,need
4051,"Please tell the NGO that it is not important which water bottle . The medicine we treated water with ( aquatab)is what we need , because we have water . Martissan",Water,need
1328,"We are refugees in Martissant , especially in the Peruvian school ( ecole Perou ) , Church saint Bernard and School Normal ( Ecole Normale ) . We need food . The cold outside caused us to be very sick . There are bandits around .",Food,need
14283,THE WATER HAS COME INTO MY OFFICE,None,N/A
4354,".. Destroyed , I am sleeping in the streets , need help urgent , tent , food .",Food,need
8867,"Hi , I have a lot of problem , I do nt fin any thing to eat , I do nt find any job , please help me to fin a job",Food,need
8155,I congratulate you for all the advice thank you so much,None,N/A
2155,We are located in Carrefour precisely in Cote Plage . Since the earthquake we have only received water twice and when people come they are bias in distributing the help .,Water,need
3013,where can we find water ? we are at delmas 30 in the water treatment plant named eacra,Water,need
9494,We need tents for sleeping because they point out that it gon na rain . Thank you !,Medical,need
1816,Where would we find a doctor for the kids that fell in school near the Chaple ?,Medical,need
2392,"I am not from the province . I am from the capital , if you are going to help please hurry because I am dying of hunger . I count on you .",Food,need
4747,People from 1st Section of La Gonave Island are dying of hunger,Food,need
7032,How can the government deliver a birth certificate ?,None,N/A
9219,I have only one problem with the international politic because all they give to the country never have a good distribution and they continue,None,N/A
7348,"Good evening , I will know something .",None,N/A
9720,"I wish good night also to you , wishing that you will be the object of the divine protection .",None,N/A
9676,NOTES : this message has written in spanish .,None,N/A
8683,"We need electricity 24 hours a day , more technology and school for the people , together we can change HAITI!.",Medical,need
1609,"Hi I do n't have a place to sleep , it 's in the community park on santo 17 , on the Peter field , we do n't have food , do something for us please .",Food,need
2478,Need food and shelter for 4 people,Food,need
10569,send actualities about United States,None,N/A
7467,I 'd like to know all news from Haiti .,None,N/A
3875,We are members of the organisation OCHANH . We see that people are complaining that they are hungry . The government must do something now .,Food,need
6468,"We , at Fougy before the GRIZ Rivera in the new road , are in need of umbrella , food and lines",Food,need
6128,Hello I am a translator and I would like help finding work . I wait impatiently for your answer . sincerely yours .,None,N/A
7696,"I 'm on the ground , I'm not inside of the house please help me quickly .",Energy,need
9972,we got a big problem to feed in 22 area w'r just need someone do did something of us pls .,Food,need
4649,"Someone who supposedly say where food is beeing distributed , I should go fight to get it , on top of that I wo n't get any . What can the law says about this case ?",Food,need
4847,WHAT PROGRAM YOU HAVE FOR TODAY ( DAVE ),None,N/A
4191,"we are in la gonave they gave help but by anse a galet the people did not find anything to eat , we ask the authorities to be concern about it",Food,need
3882,"I am in Carefour Feuilles , Dkayet neighborhood . We need potable water because diarrhea is rampant here and is undermining our health .",Water,need
7842,"United nations say if you have , soreeyes , throatache , General Hospital can help you . Lemon juice kill microbe . If you have feiver , go to see a doctor .",Medical,need
6198,NOTES : HOW CAN YOU HAVE SCHOOL WITHOUT A ROOM ?,None,N/A
6886,I 'm letting people know that they 're selling aid . They do n't give people food to fill their bellies . Someone should take measures against that .,Food,need
7057,i would like to have all informations for today,None,N/A
715,". .. I thanks for you help , we are counting on you .",None,N/A
14415,EVERY THING IS DAMAGE IN MY CITY TO FLOOD.CITY NAME DERA ALLAH YAR TEHSIL JHAT PAT DISTRICT JAFARABAD BALOCHISTAN .,Medical,need
3857,Our house turned to rubble and we are hungry . What can we do ?,Food,need
6400,I 'd like to sign up for this program please,None,N/A
9743,Is the calendar of the world cup out ?,None,N/A
5544,"hello managers of the U.S. , we are from the coast of haiti , especially Gros Morne . we have nothing to eat , please think about us -- we are counting on you",Food,need
9358,"Good morning , we need some water at village to repatriate center of patmos .",Water,need
9191,"Good day , I would like to know the document demand for a stock market request has the embassy of the Canada in haiti . hope of any heart that you will be able to help me",None,N/A
2465,"When are they bringing food for us , etc .",Food,need
4921,Always always until the final victory,None,N/A
9714,"Good morning , There are people need help because they do n't have food to eat .",Food,need
9428,"What you can do for eduction of the children . For the parents who do n't have resource , me i am one of them .",None,N/A
3385,"I 'm in a zone , I 'm a victim . No one asks us if we 've eaten or not . When they give us food , they break our heads , that 's why they ca n't manage this .",Food,need
9250,"Mistake your efforts , firm even when you hold dealt with imilliation , hold firm even when circulates the fear with deepest of your heart , even hold firm",None,N/A
4349,"Where can we find medicine , tents , medical care for free ?",Medical,need
9046,Hi ! Please give me a card of 500 .,None,N/A
11037,NOTES : this message it 's not our concern it 's sounds like bad .,None,N/A
9633,It closes its eyes and pray - the - Seigneur . Il must be convincing to be persuaded messieurs . Thank you .,None,N/A
10833,where we can find a psychologist ? emergency ?,Medical,need
1586,"I need some food supplies , for example flour and sugar",Food,need
6996,What is there for us ? Who can we see ?,None,N/A
9357,food and of tent we live in a very critical situation if he / it pleases you us count on your understanding thank you that God you bless,Food,need
10868,"Please I want to know if people who lived at Port - au - Prince , if their houses were destroyed how they will continue to possess the rest of the school year .",Medical,need
6480,I am a victim . I have not received any humanitarian aid . Thank you .,Medical,need
8493,"We needs mobil toilet , Leogane way : Gressier face to face of agoman . ACIREH : Action citizen for the renovation of Haiti .",Medical,need
9443,I would like to be had your feet every seconds,None,N/A
7498,grand mother does n't take the medecine drugs .,None,N/A
5980,"Do everything you can for us , we are on a patch of land without food or shelter . Please",Food,need
9593,Hello friend what 's happen I do n't hear anymore . thanks,None,N/A
5954,NOTES : i will not translate football results,None,N/A
8937,Why they do n't write good advice ?,None,N/A
3797,Hello Signal . Thank you for everything that you are doing for us . You know we 're in distress and we ca n't go fight for food .,Food,need
10589,Try business with Digicel Haiti,None,N/A
6052,"Hey , hello my brothers . Please tell the people in charge of aid in Haiti to send food for rural people . 9th and 10th Palm , commune of Petit Goave",Food,need
10924,where can go for make the passeport in this moment,None,N/A
7471,SOS for Carrefour Pernier . We desperately need tent and electricity,Energy,need
8846,"My friends will you leave me stave , i am on the Route Delmas .",None,N/A
292,Good afternoon . We live Dubois ( at the top of mountain Saint Antoine ) . Hunger is Killing us!. WE NEED HELP !,Food,need
57,"We do n't talk about Petit - Goave , Please , look into Petit - Goave .",Medical,need
841,"we have no home , we are hungry , we have nothing please help",Food,need
6948,WE NEED TENTS FOOD THEY ARE DESPRATE,Food,need
10409,"question that i have is , i was in elementry school at saint jean bosco of saleziene , do will i have access to go to anorther school , this is the message i wanted to ask .",None,N/A
2607,"we need food , we are dying of hunger",Food,need
3769,I 'm a professional and want to work as a computer scientist . I 'm looking for a job . Thank you .,None,N/A
9724,NOTES : This message is personal .,None,N/A
2662,"Hello , please I would like you to help me with my phone card so I can call my uncle in the United States because the hunger is killing me . Please . I have 100 gourdes ( currency ) .",Food,need
7470,"Good morning everybody , I see that you have me forgets because I have much hunger I was had gonaive .",Food,need
7114,I would like to know an email to find job .,None,N/A
3587,"I am living really badly . I ca n't eat , I have no place to live , that is why I am writing you , what can you do for me please , can you at least help me find a job",Food,need
2838,and i am counting on your comprehesion . .. . thanks and have a good day .,None,N/A
7686,the United Nation do n't do nothing in Haiti,Medical,need
7889,I would like have some information about this time please .,None,N/A
5772,"Good morning , I am living in the 12th . section of Leogane Haiti , we never receive any help at all , and the biggest problem is , we have a young woman who is about to give birth this month . We have no place , no houses for her .",Medical,need
4148,"Sorry I missed your call , I am in a meeting .",None,N/A
6423,"We need tents , food   electricity . We do n't have anything at all .",Food,need
8526,If i have a humain be out of his ( her ) mind what can i do ?,None,N/A
3725,We are dying of hunger in Anse   Veau,Food,need
9081,Why the americain gives help and this is almost the person who have opportinities who find it,None,N/A
6871,"Please , Help . My family and I need your help for food and tant",Food,need
799,"Please , durinfg the earthquake , we lost our house and we are injured and we need help . we are students",Medical,need
694,Broken well they say that they can not do anything for us . Oh my goodness help us come save him for me . Would you please . We are in the Brenda hospital at Les Cayes Room#14 . We are suffering alot alot .,Medical,need
4337,I need to know where they are giving the Food Pass .,Food,need
3855,"I am injured , I 'm in the hospital right now",Medical,need
1312,I am a survivor who escaped from the rubbles in Port - au - Prince . I have nothing to eat . I am in the Department of North West .,Food,need
14073,Area Jam gulab pahore Area ghulam haidar pahore 's almost 50 houses have been damaged due to the recent flood . Din't receive housing compensation . C.M. of punjab has given only one bedsheet per family and nothing else has been given . Due to cool weather children have been suffering from diseases .,Medical,need
2367,".. . is disembarking in a place , Dame Marie received more than 5000 people already . Everything has gone up , a little bag of rice is 210 , gallon of oil",Food,need
4496,"Please forward this message for me : It 's not only those in the refugee camps that need food , there are folks with tents in front of their homes too .",Food,need
7490,"WE NEED TENTS , WE SLEEP UNDER THE RAIN WE NEED FOOD TOO",Food,need
4618,"We live in Tabarre , Chemin Lespinasse . We did not receive coupon for food , what should we do ?",Food,need
983,"Hi , I am living in Delmas 2 , most of the people there lost evrything , we need help and food please .",Food,need
10474,Is there a fair in the department of South - east ?,None,N/A
6002,NOTES : IS THAT A JOKE ? THEY ASK IF THEY MUST STAY WITHOUT FOOD???FOR WHAT ? IS IT ANOTHER STUPID IDEA OF PREVAL ' ' AGAIN '' ?,Food,need
9741,NOTES : The message it 's not an emergency and i already translate this message .,None,N/A
6600,I want to know everything that is happening via sms,None,N/A
211,"Good morning , to everyone that is listening in Miami and other countries helping . I have my wife and five kids that will starve to death in Haiti if they do not get help . PLease help them ! God will bless you !",Water,need
2049,We are the group Women in Democracy . Leogane has totally collapsed . We need help urgently .,Medical,need
2530,We need much help like food and flour,Food,need
9369,Poeple who are in the yard does't give chance to the other,None,N/A
6023,"NOTES : WHAT A JERK , ALL HAITIANS DONT HAVE ANYTHING TO EAT , AND ' ' HE '' ORDERING 3 DAYS WITHOUT FOOD LIKE SUPPORT FOR THOSE WITHOUT FOOD ? http://welcome.topuertorico.org/government.shtml",Food,need
2970,I 'm hungry . I need food . I 'm in Gonaives .,Food,need
8516,"if some body does n't eat , does he will stay up ? it 's rainning , i do n't have tent , my identify card is lost , i ca n't go to the bank , what could i do , and i would like to know when there will be possibility to have an identification card because my mine is lost .",Food,need
3128,much more doctores are needed in the provinces,Medical,need
4516,I run out of underwear . People are helping me . If you can do something for me if it is possible ..,Medical,need
783,department of Grand Anse we have alot of problems there are over 8000 .,None,N/A
6345,We are in Gressier . We find nothing to eat . Please send someone to see us .,Food,need
6246,Do n't forget us . We are the people of Piron . We are really in need because we 're praying for the longest time . I 'm losing hope of eating later . I hope you understand ins about saving some p ..,Food,need
2452,"I am from Fort De Jacque . I a problem , a wall fell on my feet . I need help , I am at home !",Medical,need
610,The cyber cafe in carefour Off of Wayne 87 it is working . You have not sent Rep 's to bring food for us . we are waiting for help,Food,need
676,"my mom and dad are blind , i m sick with an ulcer . my stomach hurts",Medical,need
4911,"We have to live , please send this message . Where is the government . It 's been 22 days since the disaster and we never found any help . I got a surgery and my wife is pregnant .",Medical,need
5112,"since the event , Lamentin 54 Rue Aurelle . We have been asking for help no one has helped us . women , men , and children are hungry . thank you",Food,need
